Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Negative Regulation Of Binding (GO:0051100)	1/86	7.542012e-01	8.520798e-01	0	0	7.158202e-01	2.019301e-01	GTPBP4
GO_Biological_Process_2023	Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	3/244	7.572314e-01	8.543058e-01	0	0	7.560685e-01	2.102524e-01	ANGPT1;SPRY2;EGFR
GO_Biological_Process_2023	Regulation Of Insulin Secretion (GO:0050796)	1/87	7.581880e-01	8.543058e-01	0	0	7.074606e-01	1.958420e-01	EPHA5
GO_Biological_Process_2023	Glucose Homeostasis (GO:0042593)	1/87	7.581880e-01	8.543058e-01	0	0	7.074606e-01	1.958420e-01	PAX6
GO_Biological_Process_2023	Regulation Of Double-Strand Break Repair (GO:2000779)	1/88	7.621103e-01	8.564475e-01	0	0	6.992932e-01	1.899728e-01	BRD8
GO_Biological_Process_2023	Positive Regulation Of Cell Adhesion (GO:0045785)	1/88	7.621103e-01	8.564475e-01	0	0	6.992932e-01	1.899728e-01	CCDC80
GO_Biological_Process_2023	Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	1/88	7.621103e-01	8.564475e-01	0	0	6.992932e-01	1.899728e-01	EPS8L2
GO_Biological_Process_2023	ERAD Pathway (GO:0036503)	1/89	7.659691e-01	8.577505e-01	0	0	6.913114e-01	1.843129e-01	FBXO17
GO_Biological_Process_2023	Organic Anion Transport (GO:0015711)	1/89	7.659691e-01	8.577505e-01	0	0	6.913114e-01	1.843129e-01	SLC2A6
GO_Biological_Process_2023	Cellular Response To Chemical Stress (GO:0062197)	1/89	7.659691e-01	8.577505e-01	0	0	6.913114e-01	1.843129e-01	CPEB2
GO_Biological_Process_2023	Cellular Response To Peptide Hormone Stimulus (GO:0071375)	1/89	7.659691e-01	8.577505e-01	0	0	6.913114e-01	1.843129e-01	CPEB2
GO_Biological_Process_2023	Intracellular Protein Transport (GO:0006886)	4/325	7.728075e-01	8.639010e-01	0	0	7.561011e-01	1.948664e-01	EHD1;GRPEL1;MAP1LC3C;STAM
GO_Biological_Process_2023	Positive Regulation Of MAP Kinase Activity (GO:0043406)	1/91	7.735007e-01	8.639010e-01	0	0	6.758799e-01	1.735854e-01	EGFR
GO_Biological_Process_2023	Regulation Of Actin Cytoskeleton Organization (GO:0032956)	1/91	7.735007e-01	8.639010e-01	0	0	6.758799e-01	1.735854e-01	EPHA5
GO_Biological_Process_2023	Extracellular Matrix Organization (GO:0030198)	2/176	7.798618e-01	8.689884e-01	0	0	6.983564e-01	1.736383e-01	CCDC80;ADAMTS12
GO_Biological_Process_2023	Regulation Of Endothelial Cell Proliferation (GO:0001936)	1/93	7.807906e-01	8.689884e-01	0	0	6.611194e-01	1.635929e-01	ANGPT1
GO_Biological_Process_2023	Cytoplasmic Translation (GO:0002181)	1/93	7.807906e-01	8.689884e-01	0	0	6.611194e-01	1.635929e-01	DRG2
GO_Biological_Process_2023	Protein O-linked Glycosylation (GO:0006493)	1/93	7.807906e-01	8.689884e-01	0	0	6.611194e-01	1.635929e-01	GALNT3
GO_Biological_Process_2023	Retrograde Transport, Endosome To Golgi (GO:0042147)	1/94	7.843473e-01	8.714208e-01	0	0	6.539772e-01	1.588533e-01	VTI1A
GO_Biological_Process_2023	Sphingolipid Metabolic Process (GO:0006665)	1/94	7.843473e-01	8.714208e-01	0	0	6.539772e-01	1.588533e-01	ELOVL2
GO_Biological_Process_2023	Negative Regulation Of Cytokine Production (GO:0001818)	2/178	7.851582e-01	8.715599e-01	0	0	6.903498e-01	1.669749e-01	FOXJ1;XAF1
GO_Biological_Process_2023	T Cell Receptor Signaling Pathway (GO:0050852)	1/95	7.878465e-01	8.730191e-01	0	0	6.469869e-01	1.542753e-01	ERMAP
GO_Biological_Process_2023	Cell Junction Assembly (GO:0034329)	1/95	7.878465e-01	8.730191e-01	0	0	6.469869e-01	1.542753e-01	SLITRK6
GO_Biological_Process_2023	Regulation Of Macroautophagy (GO:0016241)	1/96	7.912891e-01	8.753076e-01	0	0	6.401438e-01	1.498525e-01	WAC
GO_Biological_Process_2023	Regulation Of Protein Metabolic Process (GO:0051246)	1/96	7.912891e-01	8.753076e-01	0	0	6.401438e-01	1.498525e-01	AGT
GO_Biological_Process_2023	Negative Regulation Of Apoptotic Process (GO:0043066)	6/482	7.937907e-01	8.773113e-01	0	0	7.634997e-01	1.763191e-01	SUPV3L1;TFRC;ANGPT1;SPRY2;SOX9;EGFR
GO_Biological_Process_2023	Regulation Of Defense Response (GO:0031347)	1/97	7.946760e-01	8.775267e-01	0	0	6.334433e-01	1.455784e-01	ADAMTS12
GO_Biological_Process_2023	Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)	1/98	7.980082e-01	8.781544e-01	0	0	6.268810e-01	1.414472e-01	TMEFF2
GO_Biological_Process_2023	RNA Splicing (GO:0008380)	1/98	7.980082e-01	8.781544e-01	0	0	6.268810e-01	1.414472e-01	PRPF18
GO_Biological_Process_2023	Phosphatidylinositol Biosynthetic Process (GO:0006661)	1/98	7.980082e-01	8.781544e-01	0	0	6.268810e-01	1.414472e-01	MTMR2
GO_Biological_Process_2023	Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)	1/98	7.980082e-01	8.781544e-01	0	0	6.268810e-01	1.414472e-01	TFRC
GO_Biological_Process_2023	Phosphate-Containing Compound Metabolic Process (GO:0006796)	2/184	8.003820e-01	8.794775e-01	0	0	6.673856e-01	1.486042e-01	PPA1;PLA2G4C
GO_Biological_Process_2023	Axon Development (GO:0061564)	1/99	8.012864e-01	8.794775e-01	0	0	6.204525e-01	1.374531e-01	SLITRK6
GO_Biological_Process_2023	Cellular Response To Insulin Stimulus (GO:0032869)	1/99	8.012864e-01	8.794775e-01	0	0	6.204525e-01	1.374531e-01	CPEB2
GO_Biological_Process_2023	Positive Regulation Of Signal Transduction (GO:0009967)	3/266	8.063931e-01	8.843190e-01	0	0	6.920390e-01	1.489156e-01	SALL1;RAB34;LANCL2
GO_Biological_Process_2023	Chromatin Organization (GO:0006325)	3/268	8.104185e-01	8.868628e-01	0	0	6.867453e-01	1.443569e-01	PWWP2B;WAC;SOX9
GO_Biological_Process_2023	Calcium Ion Homeostasis (GO:0055074)	1/102	8.108061e-01	8.868628e-01	0	0	6.019310e-01	1.262408e-01	RGN
GO_Biological_Process_2023	Protein Catabolic Process (GO:0030163)	1/102	8.108061e-01	8.868628e-01	0	0	6.019310e-01	1.262408e-01	FBXO17
GO_Biological_Process_2023	Positive Regulation Of Inflammatory Response (GO:0050729)	1/104	8.168987e-01	8.912259e-01	0	0	5.901827e-01	1.193587e-01	AGT
GO_Biological_Process_2023	Positive Regulation Of Kinase Activity (GO:0033674)	1/104	8.168987e-01	8.912259e-01	0	0	5.901827e-01	1.193587e-01	EGFR
GO_Biological_Process_2023	Positive Regulation Of Vasculature Development (GO:1904018)	1/104	8.168987e-01	8.912259e-01	0	0	5.901827e-01	1.193587e-01	HSPB6
GO_Biological_Process_2023	Cellular Response To Organonitrogen Compound (GO:0071417)	1/105	8.198712e-01	8.929360e-01	0	0	5.844780e-01	1.160820e-01	SOX9
GO_Biological_Process_2023	Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874)	1/105	8.198712e-01	8.929360e-01	0	0	5.844780e-01	1.160820e-01	TNFRSF19
GO_Biological_Process_2023	Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045)	1/106	8.227956e-01	8.953538e-01	0	0	5.788820e-01	1.129095e-01	EGFR
GO_Biological_Process_2023	Negative Regulation Of Translation (GO:0017148)	1/107	8.256727e-01	8.961827e-01	0	0	5.733915e-01	1.098371e-01	CPEB2
GO_Biological_Process_2023	Positive Regulation Of T Cell Activation (GO:0050870)	1/107	8.256727e-01	8.961827e-01	0	0	5.733915e-01	1.098371e-01	TFRC
GO_Biological_Process_2023	Positive Regulation Of Autophagy (GO:0010508)	1/107	8.256727e-01	8.961827e-01	0	0	5.733915e-01	1.098371e-01	WAC
GO_Biological_Process_2023	Positive Regulation Of Protein Metabolic Process (GO:0051247)	2/196	8.279899e-01	8.969570e-01	0	0	6.257186e-01	1.181071e-01	LARP6;AGT
GO_Biological_Process_2023	Response To Tumor Necrosis Factor (GO:0034612)	1/108	8.285032e-01	8.969570e-01	0	0	5.680037e-01	1.068612e-01	ADAMTS12
GO_Biological_Process_2023	Lipid Transport (GO:0006869)	1/108	8.285032e-01	8.969570e-01	0	0	5.680037e-01	1.068612e-01	SLC27A5
GO_Biological_Process_2023	Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	1/109	8.312879e-01	8.976779e-01	0	0	5.627157e-01	1.039781e-01	WAC
GO_Biological_Process_2023	Cell-Matrix Adhesion (GO:0007160)	1/109	8.312879e-01	8.976779e-01	0	0	5.627157e-01	1.039781e-01	ADAMTS12
GO_Biological_Process_2023	Cellular Response To Salt (GO:1902075)	1/109	8.312879e-01	8.976779e-01	0	0	5.627157e-01	1.039781e-01	HSF1
GO_Biological_Process_2023	Anterograde Trans-Synaptic Signaling (GO:0098916)	2/199	8.343342e-01	9.002027e-01	0	0	6.160950e-01	1.115879e-01	NPFF;PDE7B
GO_Biological_Process_2023	RNA Metabolic Process (GO:0016070)	1/111	8.367227e-01	9.020141e-01	0	0	5.524280e-01	9.847723e-02	SUPV3L1
GO_Biological_Process_2023	Calcium Ion Transport (GO:0006816)	1/112	8.393743e-01	9.041057e-01	0	0	5.474232e-01	9.585299e-02	PANX1
GO_Biological_Process_2023	Positive Regulation Of Cellular Component Organization (GO:0051130)	1/113	8.419830e-01	9.061477e-01	0	0	5.425078e-01	9.330886e-02	TFRC
GO_Biological_Process_2023	Regulation Of Cytoskeleton Organization (GO:0051493)	1/114	8.445495e-01	9.066067e-01	0	0	5.376793e-01	9.084198e-02	EPHA5
GO_Biological_Process_2023	Regulation Of Interleukin-6 Production (GO:0032675)	1/114	8.445495e-01	9.066067e-01	0	0	5.376793e-01	9.084198e-02	FOXJ1
GO_Biological_Process_2023	Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090)	1/114	8.445495e-01	9.066067e-01	0	0	5.376793e-01	9.084198e-02	SOX9
GO_Biological_Process_2023	Regulation Of Angiogenesis (GO:0045765)	2/205	8.463936e-01	9.077837e-01	0	0	5.977011e-01	9.967906e-02	HSPB6;SPRY2
GO_Biological_Process_2023	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	1/115	8.470744e-01	9.077837e-01	0	0	5.329356e-01	8.844962e-02	VTI1A
GO_Biological_Process_2023	DNA Repair (GO:0006281)	3/291	8.518332e-01	9.115275e-01	0	0	6.311523e-01	1.012145e-01	FOXE1;NEIL1;DDB2
GO_Biological_Process_2023	Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	1/117	8.520021e-01	9.115275e-01	0	0	5.236935e-01	8.387802e-02	EGFR
GO_Biological_Process_2023	Regulation Of Protein Binding (GO:0043393)	1/118	8.544063e-01	9.117972e-01	0	0	5.191910e-01	8.169386e-02	BAMBI
GO_Biological_Process_2023	Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)	1/118	8.544063e-01	9.117972e-01	0	0	5.191910e-01	8.169386e-02	VAV3
GO_Biological_Process_2023	Ribonucleoprotein Complex Biogenesis (GO:0022613)	1/118	8.544063e-01	9.117972e-01	0	0	5.191910e-01	8.169386e-02	GTPBP4
GO_Biological_Process_2023	Cellular Response To Tumor Necrosis Factor (GO:0071356)	1/119	8.567716e-01	9.127885e-01	0	0	5.147647e-01	7.957434e-02	ADAMTS12
GO_Biological_Process_2023	Positive Regulation Of Angiogenesis (GO:0045766)	1/119	8.567716e-01	9.127885e-01	0	0	5.147647e-01	7.957434e-02	HSPB6
GO_Biological_Process_2023	Regulation Of Intracellular Signal Transduction (GO:1902531)	3/297	8.612542e-01	9.155016e-01	0	0	6.180804e-01	9.231996e-02	VAV3;RGN;EGFR
GO_Biological_Process_2023	mRNA Processing (GO:0006397)	2/214	8.629944e-01	9.155016e-01	0	0	5.720625e-01	8.429172e-02	PRPF18;U2AF1L4
GO_Biological_Process_2023	Regulation Of Protein Catabolic Process (GO:0042176)	1/122	8.636400e-01	9.155016e-01	0	0	5.019250e-01	7.358182e-02	EGFR
GO_Biological_Process_2023	Fatty Acid Metabolic Process (GO:0006631)	1/122	8.636400e-01	9.155016e-01	0	0	5.019250e-01	7.358182e-02	SLC27A5
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)	1/122	8.636400e-01	9.155016e-01	0	0	5.019250e-01	7.358182e-02	LARP6
GO_Biological_Process_2023	Receptor-Mediated Endocytosis (GO:0006898)	1/122	8.636400e-01	9.155016e-01	0	0	5.019250e-01	7.358182e-02	TFRC
GO_Biological_Process_2023	Modulation Of Chemical Synaptic Transmission (GO:0050804)	1/123	8.658557e-01	9.160409e-01	0	0	4.977854e-01	7.169951e-02	LGI1
GO_Biological_Process_2023	Negative Regulation Of Growth (GO:0045926)	1/124	8.680355e-01	9.160409e-01	0	0	4.937131e-01	6.987158e-02	GJA1
GO_Biological_Process_2023	Positive Regulation Of Defense Response (GO:0031349)	1/124	8.680355e-01	9.160409e-01	0	0	4.937131e-01	6.987158e-02	AGT
GO_Biological_Process_2023	Protein Dephosphorylation (GO:0006470)	1/124	8.680355e-01	9.160409e-01	0	0	4.937131e-01	6.987158e-02	MTMR2
GO_Biological_Process_2023	Regulation Of DNA Metabolic Process (GO:0051052)	1/124	8.680355e-01	9.160409e-01	0	0	4.937131e-01	6.987158e-02	TAF5
GO_Biological_Process_2023	Negative Regulation Of Cellular Process (GO:0048523)	6/537	8.684731e-01	9.160409e-01	0	0	6.824574e-01	9.623924e-02	GJA1;ASTL;ANGPT1;CCDC125;CHMP2A;GTPBP4
GO_Biological_Process_2023	Response To Cytokine (GO:0034097)	1/125	8.701800e-01	9.163205e-01	0	0	4.897065e-01	6.809622e-02	XAF1
GO_Biological_Process_2023	Negative Regulation Of Cell Growth (GO:0030308)	1/125	8.701800e-01	9.163205e-01	0	0	4.897065e-01	6.809622e-02	GJA1
GO_Biological_Process_2023	Cellular Response To Starvation (GO:0009267)	1/126	8.722898e-01	9.170226e-01	0	0	4.857640e-01	6.637169e-02	MAP1LC3C
GO_Biological_Process_2023	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	1/126	8.722898e-01	9.170226e-01	0	0	4.857640e-01	6.637169e-02	ZIC1
GO_Biological_Process_2023	Regulation Of Response To External Stimulus (GO:0032101)	1/127	8.743653e-01	9.176865e-01	0	0	4.818841e-01	6.469631e-02	ADAMTS12
GO_Biological_Process_2023	Cytosolic Transport (GO:0016482)	1/127	8.743653e-01	9.176865e-01	0	0	4.818841e-01	6.469631e-02	VTI1A
GO_Biological_Process_2023	Cellular Response To Cytokine Stimulus (GO:0071345)	3/308	8.771704e-01	9.198709e-01	0	0	5.954508e-01	7.803625e-02	AQP4;SOX9;ADAMTS12
GO_Biological_Process_2023	Positive Regulation Of MAPK Cascade (GO:0043410)	3/310	8.798843e-01	9.209702e-01	0	0	5.915106e-01	7.569255e-02	ANGPT1;SPRY2;EGFR
GO_Biological_Process_2023	Golgi Organization (GO:0007030)	1/130	8.803924e-01	9.209702e-01	0	0	4.706052e-01	5.994925e-02	VTI1A
GO_Biological_Process_2023	Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	1/130	8.803924e-01	9.209702e-01	0	0	4.706052e-01	5.994925e-02	BAMBI
GO_Biological_Process_2023	Synapse Organization (GO:0050808)	1/131	8.823367e-01	9.222450e-01	0	0	4.669613e-01	5.845495e-02	SLITRK6
GO_Biological_Process_2023	Cellular Response To Lipid (GO:0071396)	2/228	8.855804e-01	9.248749e-01	0	0	5.362391e-01	6.515949e-02	SOX9;EGFR
GO_Biological_Process_2023	Regulation Of Apoptotic Process (GO:0042981)	8/705	8.863388e-01	9.249069e-01	0	0	6.915807e-01	8.344336e-02	SUPV3L1;TFRC;ANGPT1;SPRY2;SOX9;BRD8;EGFR;AGT
GO_Biological_Process_2023	Non-Membrane-Bounded Organelle Assembly (GO:0140694)	1/135	8.898037e-01	9.277609e-01	0	0	4.529295e-01	5.288149e-02	PLA2G4C
GO_Biological_Process_2023	Negative Regulation Of Cellular Biosynthetic Process (GO:0031327)	1/137	8.933581e-01	9.307034e-01	0	0	4.462231e-01	5.031955e-02	ACADL
GO_Biological_Process_2023	Intracellular Calcium Ion Homeostasis (GO:0006874)	1/139	8.967983e-01	9.335222e-01	0	0	4.397110e-01	4.789524e-02	RGN
GO_Biological_Process_2023	Regulation Of Inflammatory Response (GO:0050727)	2/240	9.021484e-01	9.383229e-01	0	0	5.088877e-01	5.240334e-02	ADAMTS12;AGT
GO_Biological_Process_2023	Ras Protein Signal Transduction (GO:0007265)	1/144	9.049222e-01	9.389030e-01	0	0	4.242279e-01	4.238304e-02	EPS8L2
GO_Biological_Process_2023	Actin Filament Organization (GO:0007015)	1/144	9.049222e-01	9.389030e-01	0	0	4.242279e-01	4.238304e-02	MYO5C
GO_Biological_Process_2023	Regulation Of Cell Adhesion (GO:0030155)	1/144	9.049222e-01	9.389030e-01	0	0	4.242279e-01	4.238304e-02	ANGPT1
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase Activity (GO:0045860)	1/145	9.064688e-01	9.397405e-01	0	0	4.212604e-01	4.136719e-02	AGT
GO_Biological_Process_2023	Positive Regulation Of Cellular Catabolic Process (GO:0031331)	1/146	9.079904e-01	9.398035e-01	0	0	4.183337e-01	4.037820e-02	SUPV3L1
GO_Biological_Process_2023	Negative Regulation Of Protein Metabolic Process (GO:0051248)	1/147	9.094872e-01	9.398035e-01	0	0	4.154471e-01	3.941527e-02	EGFR
GO_Biological_Process_2023	Dephosphorylation (GO:0016311)	1/147	9.094872e-01	9.398035e-01	0	0	4.154471e-01	3.941527e-02	MTMR2
GO_Biological_Process_2023	Protein Glycosylation (GO:0006486)	1/147	9.094872e-01	9.398035e-01	0	0	4.154471e-01	3.941527e-02	GALNT3
GO_Biological_Process_2023	Defense Response To Symbiont (GO:0140546)	1/148	9.109598e-01	9.405604e-01	0	0	4.125998e-01	3.847763e-02	MAP3K14
GO_Biological_Process_2023	Negative Regulation Of Protein Phosphorylation (GO:0001933)	1/149	9.124085e-01	9.412915e-01	0	0	4.097910e-01	3.756452e-02	SPRY2
GO_Biological_Process_2023	protein-RNA Complex Assembly (GO:0022618)	1/150	9.138337e-01	9.419972e-01	0	0	4.070199e-01	3.667522e-02	PRPF18
GO_Biological_Process_2023	Cellular Response To Organic Cyclic Compound (GO:0071407)	1/152	9.166151e-01	9.440987e-01	0	0	4.015878e-01	3.496531e-02	EGFR
GO_Biological_Process_2023	Ribosome Biogenesis (GO:0042254)	1/155	9.206202e-01	9.466896e-01	0	0	3.937041e-01	3.256236e-02	GTPBP4
GO_Biological_Process_2023	Positive Regulation Of Response To External Stimulus (GO:0032103)	1/155	9.206202e-01	9.466896e-01	0	0	3.937041e-01	3.256236e-02	AGT
GO_Biological_Process_2023	Regulation Of Macromolecule Metabolic Process (GO:0060255)	1/162	9.292354e-01	9.540050e-01	0	0	3.764515e-01	2.762898e-02	MTMR2
GO_Biological_Process_2023	Protein Autophosphorylation (GO:0046777)	1/162	9.292354e-01	9.540050e-01	0	0	3.764515e-01	2.762898e-02	EGFR
GO_Biological_Process_2023	Regulation Of Cell Population Proliferation (GO:0042127)	8/766	9.309216e-01	9.549648e-01	0	0	6.338820e-01	4.537340e-02	CDC123;TFRC;BAMBI;HES1;SOX9;GTPBP4;EGFR;AGT
GO_Biological_Process_2023	Peptidyl-Serine Modification (GO:0018209)	1/166	9.337330e-01	9.570763e-01	0	0	3.672501e-01	2.518042e-02	GALNT3
GO_Biological_Process_2023	Chemical Synaptic Transmission (GO:0007268)	2/273	9.368929e-01	9.595414e-01	0	0	4.461611e-01	2.908360e-02	NPFF;PDE7B
GO_Biological_Process_2023	Metal Ion Transport (GO:0030001)	1/171	9.389563e-01	9.608804e-01	0	0	3.563573e-01	2.244566e-02	PANX1
GO_Biological_Process_2023	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	1/174	9.418911e-01	9.631082e-01	0	0	3.501239e-01	2.096040e-02	LARP6
GO_Biological_Process_2023	Monoatomic Cation Transmembrane Transport (GO:0098655)	2/281	9.433543e-01	9.634782e-01	0	0	4.331893e-01	2.526073e-02	SLC30A2;CNGA3
GO_Biological_Process_2023	Positive Regulation Of Hydrolase Activity (GO:0051345)	1/176	9.437690e-01	9.634782e-01	0	0	3.460870e-01	2.002938e-02	DOCK10
GO_Biological_Process_2023	Negative Regulation Of Cell Population Proliferation (GO:0008285)	3/379	9.461628e-01	9.651468e-01	0	0	4.812417e-01	2.663222e-02	HES1;SOX9;GTPBP4
GO_Biological_Process_2023	RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)	1/180	9.473453e-01	9.655781e-01	0	0	3.382838e-01	1.829832e-02	U2AF1L4
GO_Biological_Process_2023	RNA Processing (GO:0006396)	1/183	9.498779e-01	9.673837e-01	0	0	3.326565e-01	1.710581e-02	PRPF18
GO_Biological_Process_2023	Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	1/186	9.522890e-01	9.690627e-01	0	0	3.272117e-01	1.599630e-02	MTMR2
GO_Biological_Process_2023	Defense Response To Virus (GO:0051607)	1/189	9.545845e-01	9.706215e-01	0	0	3.219407e-01	1.496352e-02	MAP3K14
GO_Biological_Process_2023	Regulation Of Signal Transduction (GO:0009966)	1/193	9.574748e-01	9.727821e-01	0	0	3.151689e-01	1.369596e-02	ZIC1
GO_Biological_Process_2023	Golgi Vesicle Transport (GO:0048193)	1/197	9.601816e-01	9.747530e-01	0	0	3.086735e-01	1.254228e-02	VTI1A
GO_Biological_Process_2023	Protein Phosphorylation (GO:0006468)	4/500	9.625314e-01	9.763587e-01	0	0	4.849075e-01	1.851792e-02	EPHA5;PRKG2;TAF5;EGFR
GO_Biological_Process_2023	Regulation Of Translation (GO:0006417)	1/202	9.633248e-01	9.763843e-01	0	0	3.009178e-01	1.124368e-02	LARP6
GO_Biological_Process_2023	Regulation Of MAPK Cascade (GO:0043408)	1/204	9.645117e-01	9.768067e-01	0	0	2.979225e-01	1.076492e-02	EGFR
GO_Biological_Process_2023	Organelle Organization (GO:0006996)	3/418	9.665848e-01	9.768067e-01	0	0	4.351355e-01	1.478864e-02	RAB34;CHMP2A;HPS6
GO_Biological_Process_2023	Protein Stabilization (GO:0050821)	1/208	9.667718e-01	9.768067e-01	0	0	2.921055e-01	9.871053e-03	GTPBP4
GO_Biological_Process_2023	Positive Regulation Of Cytokine Production (GO:0001819)	2/320	9.668158e-01	9.768067e-01	0	0	3.792982e-01	1.280030e-02	AFAP1L2;AGT
GO_Biological_Process_2023	mRNA Splicing, Via Spliceosome (GO:0000398)	1/211	9.683722e-01	9.776021e-01	0	0	2.878882e-01	9.252364e-03	U2AF1L4
GO_Biological_Process_2023	Phosphorylation (GO:0016310)	3/429	9.708667e-01	9.793425e-01	0	0	4.236576e-01	1.252591e-02	EPHA5;PRKG2;TAF5
GO_Biological_Process_2023	Protein Polyubiquitination (GO:0000209)	1/226	9.752923e-01	9.830266e-01	0	0	2.684886e-01	6.717067e-03	DDB2
GO_Biological_Process_2023	Translation (GO:0006412)	1/234	9.783425e-01	9.853196e-01	0	0	2.591635e-01	5.674494e-03	DRG2
GO_Biological_Process_2023	Regulation Of Autophagy (GO:0010506)	1/241	9.807018e-01	9.869137e-01	0	0	2.515140e-01	4.901216e-03	WAC
GO_Biological_Process_2023	Cellular Response To Oxygen-Containing Compound (GO:1901701)	2/406	9.901851e-01	9.952041e-01	0	0	2.972302e-01	2.931706e-03	SOX9;EGFR
GO_Biological_Process_2023	Inorganic Cation Transmembrane Transport (GO:0098662)	1/284	9.905060e-01	9.952041e-01	0	0	2.128262e-01	2.030222e-03	SLC30A2
GO_Biological_Process_2023	Protein Ubiquitination (GO:0016567)	2/434	9.934597e-01	9.970293e-01	0	0	2.775614e-01	1.821305e-03	ASB12;DDB2
GO_Biological_Process_2023	Supramolecular Fiber Organization (GO:0097435)	1/316	9.944051e-01	9.970293e-01	0	0	1.908903e-01	1.071004e-03	MYO5C
GO_Biological_Process_2023	Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)	1/319	9.946759e-01	9.970293e-01	0	0	1.890601e-01	1.009256e-03	FBXO17
