Gene,Log2FoldChange,PValue,FDR
NACAD,-0.22061402777777772,0.12711810962153686,0.4878684209102836
COPZ2,0.3303236805555567,0.12716548185477847,0.4878684209102836
PERP,0.39179326388888747,0.12723989039381095,0.4878684209102836
CADM1,0.15847298611111071,0.12705557877993887,0.4878684209102836
TRPV1,0.25480027777777714,0.12723291479994017,0.4878684209102836
IGLON5,-0.4891921527777763,0.12717072325620074,0.4878684209102836
B3GALT6,-0.13766034722222287,0.12723539858655722,0.4878684209102836
GPATCH1,0.12903902777777887,0.12730764391258712,0.4879836769977506
CCL27,0.29448381944444413,0.12745606844944266,0.4884573695352909
CCDC91,0.1622758333333323,0.12749602657760767,0.4885152762650101
LRRCC1,0.1595957638888894,0.12753874105840385,0.4885538490005162
NXNL1,0.1525614583333333,0.12755579384128432,0.4885538490005162
ZNF311,0.28855444444444434,0.12776668040347489,0.48885942370636
SKIV2L,0.13347125000000126,0.12773340337525868,0.48885942370636
CPT2,-0.08400701388888798,0.12778477001154548,0.48885942370636
TPD52,0.23515597222222162,0.12766670651152787,0.48885942370636
NFAM1,-0.2750850694444429,0.12769187290096093,0.48885942370636
ZNF41,0.11036930555555369,0.1277813413582426,0.48885942370636
NCRNA00161,0.09439638888888888,0.12784202437030345,0.4889833072218222
CHADL,-0.3498474999999992,0.12794412703371427,0.48921899525673906
DLX4,0.2532510416666667,0.1279534116790515,0.48921899525673906
EPC1,-0.13092527777777896,0.12800611212110755,0.4893253284660654
VPS37A,-0.08530791666666637,0.12807446241148898,0.4894914329334901
DES,0.5009463194444441,0.12816996418337745,0.4897612236822548
ALG1L2,-0.09940881944444444,0.12827675501353059,0.49007403878080286
MYLPF,-0.1979344444444442,0.12832658609879352,0.49016916314402187
BANF2,0.17344590277777783,0.1283826677871062,0.49028812134702954
NLGN2,-0.21628291666666577,0.12846915566125827,0.49033267332563346
FBXO10,-0.16883916666666998,0.1284432627486808,0.49033267332563346
PNKP,0.15103819444444433,0.12845317936281433,0.49033267332563346
FAM35B2,-0.1296213888888893,0.12852218072209975,0.49043984336111823
PYHIN1,0.30791979166666694,0.12868096117600802,0.490790225174801
LOC55908,0.22729124999999983,0.12868889169766526,0.490790225174801
C1orf146,0.07643909722222221,0.12868510565712168,0.490790225174801
TMBIM1,0.23315506944444664,0.12878733479877036,0.4908799926606873
C8orf77,0.21269979166666664,0.12877659007951595,0.4908799926606873
TIMP3,0.23175423611111334,0.12874019763372824,0.4908799926606873
LOC100271722,0.277142638888888,0.12888286261477688,0.4911488813736215
MFAP4,0.3782411805555572,0.12901544342093596,0.4914635957480335
NOXO1,0.21889861111111175,0.12901458524073936,0.4914635957480335
LOC728723,0.20909597222222231,0.12905597418929934,0.491513839743137
HESX1,0.2138313194444459,0.1290786345164708,0.491513839743137
SC65,0.1501320138888893,0.12921935534292334,0.4918591531542832
NBPF14,0.2326344444444448,0.12920112300882355,0.4918591531542832
DPYSL2,0.14478319444444487,0.1292628216635948,0.49192936002831467
GMIP,-0.1699456944444453,0.12931012620772592,0.49201414384437614
SULF1,-0.6051134027777767,0.12938634078346328,0.4922088738008684
C10orf76,-0.07776805555555555,0.12948316610428723,0.49238666259386593
NKTR,0.2229472222222224,0.12947809992419024,0.49238666259386593
POGK,-0.11866590277777789,0.12961066341255992,0.4925755682353955
CASP12,0.3328458333333333,0.1297058690689646,0.4925755682353955
LMO1,0.4894988888888907,0.1296503244620491,0.4925755682353955
C6orf52,-0.3355054166666669,0.12970220780516897,0.4925755682353955
MTMR15,0.11171562499999865,0.12958228333748148,0.4925755682353955
GNAS,0.18026319444444283,0.12959403669461556,0.4925755682353955
NTS,-0.413730625,0.12973328038264892,0.4925755682353955
DEPDC7,-0.25986041666666626,0.12971899225685193,0.4925755682353955
HTR1B,-0.249122847222222,0.12981262563942073,0.4927816605659416
KCNMB4,-0.24544652777777642,0.12984566369383493,0.49281192050594497
HSF4,0.39849354166666817,0.12989645027906496,0.49282079473607904
C11orf61,0.14075944444444488,0.1299182525239598,0.49282079473607904
ZNF777,-0.15169437499999816,0.12997000119403715,0.49282079473607904
GPR25,-0.12423013888888892,0.1299477327447221,0.49282079473607904
C16orf71,0.3365947222222214,0.1299733377775468,0.49282079473607904
SH3BP5L,-0.11077006944444534,0.13002536283755614,0.4928971205733951
SWAP70,0.16097381944444322,0.13004360958363176,0.4928971205733951
C8orf12,0.5075895138888891,0.13013637820581306,0.4931342349411361
SPTLC2,-0.15079569444444374,0.13019549710665737,0.4931342349411361
GRB2,-0.08571875000000162,0.13020650119936103,0.4931342349411361
NTN4,-0.40794833333333447,0.13016627999781952,0.4931342349411361
PROP1,-0.058660347222222214,0.13023349029120668,0.49314145206570176
GRID1,-0.2527343055555562,0.13028944437779322,0.4931427734309663
ENO2,-0.21689472222222328,0.13028098013513967,0.4931427734309663
HGS,-0.13246868055555439,0.13030908992746032,0.4931427734309663
BATF,-0.36371993055555585,0.13039988009336906,0.4931476293792511
ATAD3B,0.20008847222222403,0.13044679711236914,0.4931476293792511
UBE2J1,-0.0975216666666654,0.13041893528602286,0.4931476293792511
TGFBRAP1,-0.263264652777778,0.13046087591055366,0.4931476293792511
APLNR,0.3920664583333302,0.13037783981854928,0.4931476293792511
EXOSC6,-0.11764645833333187,0.13035447231029762,0.4931476293792511
TNMD,0.514368611111111,0.13058482203794222,0.49338432331675985
UCA1,0.10110555555555555,0.13062387603579528,0.49338432331675985
OCLN,0.26814354166666643,0.13058478977920718,0.49338432331675985
HEMK1,0.16261555555555596,0.1306160888982246,0.49338432331675985
TANC1,0.14190125000000187,0.1307143965468446,0.49349810238999603
GLUD2,-0.16227298611110896,0.13072930403087993,0.49349810238999603
TRAPPC2P1,0.15616687500000026,0.13068720967529282,0.49349810238999603
QSOX1,-0.15058423611111138,0.1308237906504771,0.4937427528596081
OTOP2,-0.07655958333333335,0.13086945499244243,0.4937427528596081
UNC119,-0.12433055555555583,0.1308560400259159,0.4937427528596081
TLX1NB,-0.3370472916666669,0.13109308700957162,0.49401554982037443
YEATS2,-0.15642888888888962,0.13111765711916143,0.49401554982037443
KRBA2,0.17919173611111194,0.1310980323882367,0.49401554982037443
EAF1,-0.12782618055555517,0.13099787620677092,0.49401554982037443
SDC2,0.30012534722222206,0.1309849026770953,0.49401554982037443
KLC4,0.11446666666666694,0.13109051162310523,0.49401554982037443
CD1B,-0.1456325,0.13106809509033981,0.49401554982037443
B4GALT6,0.33350486111111266,0.13120358675155722,0.49408852669207665
KLK14,0.31625354166666675,0.13116904397621146,0.49408852669207665
CABP1,-0.46586152777777734,0.1312223091398706,0.49408852669207665
DHPS,0.13156249999999936,0.1312375527154641,0.49408852669207665
C15orf17,0.08799965277777844,0.13136916233735724,0.49414672135512794
CD207,-0.34149743055555604,0.13132507415116806,0.49414672135512794
MRPL3,-0.09461965277777828,0.13134413337217465,0.49414672135512794
LILRB5,-0.5197003472222215,0.13140381786595162,0.49414672135512794
LIG3,-0.1015539583333318,0.13138289669383432,0.49414672135512794
VIL1,-0.10712243055555556,0.1313684392712738,0.49414672135512794
S1PR1,0.23580041666666496,0.13150878738126576,0.49418249242082396
TRAK2,-0.1344949305555545,0.1315027462538771,0.49418249242082396
SLC39A3,0.12841881944444467,0.13155586718831547,0.49418249242082396
COL4A4,0.39433020833333376,0.1315641487960627,0.49418249242082396
PLVAP,-0.3499973611111109,0.13151850896624603,0.49418249242082396
GYLTL1B,0.3452720833333329,0.13148597172495594,0.49418249242082396
CROCCL1,0.18787756944444212,0.13159394919403467,0.4942000078614559
C11orf41,-0.23824027777777879,0.13168821523348764,0.494459570567297
PDE4B,0.22430624999999793,0.13174815355640862,0.4945901659192273
ARHGEF3,-0.13602027777777614,0.1318373930040366,0.49473623715582354
SPRY1,0.2845593750000006,0.13181823883698315,0.49473623715582354
LOC642597,0.27016805555555545,0.13192740666650463,0.4947376363061114
ERAS,0.2903868055555554,0.13196656415812857,0.4947376363061114
KRT84,0.20407236111111116,0.13189365513863804,0.4947376363061114
PSPH,0.36371513888888884,0.1320291057364976,0.4947376363061114
FAM180B,0.5616788888888888,0.13203908330102576,0.4947376363061114
PROX1,-0.4003937500000001,0.1319443959698967,0.4947376363061114
MAN1B1,0.10666076388888968,0.13201738719315548,0.4947376363061114
RPE,0.09881548611111235,0.13198296702759463,0.4947376363061114
TNPO1,0.09817284722221942,0.13207050038295157,0.4947610589803407
FAM27C,-0.2485352083333332,0.13209998986768012,0.4947772529622006
PPEF2,0.14241569444444452,0.1321614414405762,0.4949131311850911
TUBB2C,-0.15047354166666516,0.13222371961343743,0.4950520524852751
LOC729156,0.38576354166666693,0.13225944924955166,0.4950915407932569
NUP133,0.09128944444444365,0.13243162534876435,0.49526455285461424
MYL4,-0.3057756249999999,0.13239689581849415,0.49526455285461424
TTC3,-0.16065055555555752,0.1323416144695331,0.49526455285461424
C3orf79,-0.06541520833333335,0.13235694051360114,0.49526455285461424
GJB6,-0.6946697916666666,0.132410642748665,0.49526455285461424
OLFML2B,-0.3158884027777802,0.1324612336736214,0.495281067710802
SLC26A5,-0.12113645833333336,0.13252300308545412,0.49532750510392987
RAB3GAP2,0.13202083333333192,0.1325240425659548,0.49532750510392987
HMG20B,0.11364444444444288,0.1326097564570989,0.4954594853566257
SPOCK3,-0.5847826388888908,0.13260129523066588,0.4954594853566257
RIMS3,-0.3185926388888891,0.1326404556102177,0.49548002228707577
DKFZp566F0947,0.26252506944444454,0.13270506642677427,0.4955116467268158
MMP1,-0.6113132638888885,0.13276781613908475,0.4955116467268158
C3orf71,0.17524708333333372,0.13277145886995245,0.4955116467268158
ART5,0.29222527777777807,0.1328253498601383,0.4955116467268158
FFAR3,-0.24907784722222237,0.13271859183226872,0.4955116467268158
SPG11,0.10564993055555583,0.132777657331234,0.4955116467268158
C3orf19,-0.08620722222222099,0.13281614149759885,0.4955116467268158
LIMS2,-0.2836845833333346,0.13286839436471207,0.4955781888086206
TCHH,-0.28747277777777747,0.1329834202623533,0.4959131339829032
WDR65,0.3698047222222216,0.1330256458137951,0.4959765212780603
MAPK8,-0.1627246527777757,0.1330745494410688,0.4960647785383793
MAP1B,-0.21407409722221615,0.1331100666392633,0.4961031109247235
KIAA1143,0.09348868055555748,0.13314076934349756,0.49612348849377597
FAM117B,-0.1464045138888883,0.13323611512633432,0.4963846927011053
OSCP1,0.15681291666666475,0.13336355429979058,0.4965949178868381
HIST1H3B,-0.35149770833333327,0.13336831975801147,0.4965949178868381
AXIN2,0.18336687500000082,0.13335766455761755,0.4965949178868381
ERCC1,0.12997263888888888,0.13347709461489796,0.4969058284659902
PDGFC,0.211104097222222,0.13354193788311022,0.49705310465390895
FAM131B,-0.3216026388888906,0.13359781697770146,0.497166966076398
ACVR2A,-0.12966798611110875,0.13368305237163364,0.4971744358378766
SPAG8,0.335975347222222,0.13369167876882854,0.4971744358378766
C14orf143,0.13476402777777885,0.13370097875253578,0.4971744358378766
ST8SIA1,0.2270159722222207,0.13366896481649854,0.4971744358378766
FAT3,0.32789243055555417,0.1338385712525271,0.4972264670259897
CFDP1,-0.1142618750000004,0.1337823090047275,0.4972264670259897
ZNF721,0.12203465277777781,0.13377942935436524,0.4972264670259897
GRHL2,0.2197367361111109,0.1338414274415838,0.4972264670259897
SNORA67,-0.23358986111111113,0.13381770722129988,0.4972264670259897
AMPD3,-0.27677062499999927,0.13394373952816516,0.49750246806117027
MARCKSL1,-0.23610020833333323,0.1339953596503412,0.49750246806117027
SRRT,0.13458013888888765,0.1340034592107223,0.49750246806117027
LOC283731,-0.3451501388888887,0.13401694154892968,0.49750246806117027
SLC16A10,-0.4164339583333332,0.13405242907823853,0.4975402597089238
GFI1B,0.46800826388888894,0.13413151276972343,0.49773981522324695
CBFB,0.11080631944444086,0.1341755033515681,0.49780909528058676
C1orf161,0.2171229166666666,0.13427043281779197,0.4980673036222245
TP53TG5,-0.23807909722222248,0.13434268599054217,0.49810005567148363
MAP3K12,0.14666826388888765,0.13433331883266633,0.49810005567148363
FAM50B,0.327179513888888,0.13435526934007516,0.49810005567148363
N6AMT2,0.21489041666666608,0.1344244372726375,0.4981686025975596
ALDH1A1,0.3697581944444437,0.13441619985191847,0.4981686025975596
SFTA1P,0.348624375,0.13472009107027103,0.49830243671891566
TMEM161A,0.1294247916666631,0.1347660383258957,0.49830243671891566
TTL,-0.0788482638888901,0.13471282882863025,0.49830243671891566
PORCN,-0.10452361111110875,0.1346207691318458,0.49830243671891566
PMPCB,0.10213173611110982,0.13452264309867595,0.49830243671891566
ABAT,0.23815291666666738,0.13463357227829278,0.49830243671891566
FAM133A,-0.39117138888888814,0.13456241677105588,0.49830243671891566
ACBD5,-0.10572416666666307,0.13453570806484005,0.49830243671891566
ACTC1,-0.4622886111111102,0.1348081915754111,0.49830243671891566
SEPT11,0.13531236111110978,0.1347019580783013,0.49830243671891566
TMEM195,0.42942444444444483,0.1347960267725267,0.49830243671891566
ANGEL1,0.14295388888888816,0.1348153947562519,0.49830243671891566
ACOT1,0.2015354166666663,0.13479500397493807,0.49830243671891566
SCARNA6,-0.2979546527777778,0.13464861769560071,0.49830243671891566
SCARNA9,-0.2615295833333333,0.13485866756998022,0.4983686850424457
LOC150568,0.2832478472222215,0.1349801573077684,0.4986460253506324
CN5H6.4,-0.25028298611111177,0.1349844428746727,0.4986460253506324
SAC3D1,-0.14441236111111166,0.13502208710099942,0.4986913831308752
KLK5,-0.252306875,0.13506903923016036,0.4987710952789167
HIC1,-0.27083409722222296,0.13509574139157685,0.49877601422692974
SIRPA,0.15454222222222214,0.1351509605271861,0.49888619676389007
TOR3A,0.11373229166666654,0.13522405599604087,0.4990623129119886
NDUFAF3,-0.12474034722222171,0.13533764672803542,0.4993877880392598
LIPA,-0.2167048611111113,0.13542386822558203,0.4996121691339731
CAPZA3,-0.11491722222222223,0.13548540660290367,0.4997454209780649
PEX1,0.19626569444444364,0.13553954004709556,0.49985131444867736
PPAN-P2RY11,-0.8294788888888878,0.1355651562335032,0.4998520201707939
GMEB1,-0.12446062499999844,0.13574812541380954,0.49987135753400885
AFG3L1,0.2564418055555562,0.13577460808260414,0.49987135753400885
KCNA6,0.3186270833333342,0.1357857383924356,0.49987135753400885
LOC150786,-0.13333895833333198,0.13571518806234883,0.49987135753400885
MKI67,-0.3121484027777779,0.13579923299029203,0.49987135753400885
IKZF5,-0.11835722222222422,0.13569477247108386,0.49987135753400885
HIST1H2BK,-0.254595902777778,0.13573724674323318,0.49987135753400885
LRRC57,0.1040418055555552,0.1357658499762367,0.49987135753400885
CSNK1E,-0.18260319444444661,0.13566489416246513,0.49987135753400885
VSTM1,-0.47425743055555536,0.13584336258112797,0.4999401925018675
KDM4D,-0.14122006944444454,0.13587353955790601,0.49995766193307734
C15orf40,0.1462506250000022,0.13598002239195434,0.5002558458506403
CHRNA1,0.7243986805555576,0.136158636413911,0.5002576699490731
RPP30,-0.09741916666666306,0.13608051761970397,0.5002576699490731
LPAR1,0.27985208333333134,0.13603584947873937,0.5002576699490731
C3orf58,0.15099006944444682,0.13611738894660025,0.5002576699490731
LRRC50,0.46182423611111156,0.13610352422212021,0.5002576699490731
TM4SF19,-0.30528687499999996,0.1361565357778371,0.5002576699490731
LOC284837,0.30523243055555405,0.13613922049967722,0.5002576699490731
DNAJC19,0.16793333333333216,0.1362096047657339,0.5002579543609804
VRK2,0.27692597222222304,0.1361867823609477,0.5002579543609804
HYOU1,-0.12309944444444554,0.13626482828008246,0.5003672999601085
SLC45A4,-0.20439222222222497,0.1363545868374885,0.5006033944397803
ARR3,0.10548402777777777,0.1364083169361331,0.5007071529059702
KRT3,-0.11558965277777777,0.1364573056793534,0.5007934720283905
PRAMEF1,-0.06168687500000001,0.13660349259618823,0.5008624887059047
ZNF202,-0.11038680555555747,0.13658271820838738,0.5008624887059047
MTA2,-0.10536520833333363,0.13656375012286354,0.5008624887059047
FRMD8,-0.10445583333333452,0.13652657697767026,0.5008624887059047
APOC4,0.27406833333333314,0.13653319756430235,0.5008624887059047
EREG,-0.5098390277777776,0.1369762817810682,0.5011182864642407
APOL6,0.24272833333333388,0.13697301612000434,0.5011182864642407
MUC20,0.3964452777777785,0.13689562247855358,0.5011182864642407
BDH1,0.27699354166666623,0.13690120886949386,0.5011182864642407
G3BP2,-0.07889805555555718,0.1369878044119716,0.5011182864642407
ADH1A,0.06767201388888888,0.1370202402102875,0.5011182864642407
ELK4,-0.16356784722222173,0.13700788993592064,0.5011182864642407
KLF14,0.21705062499999994,0.13689035266129973,0.5011182864642407
IRAK1,-0.1391872916666692,0.1369809140871463,0.5011182864642407
FGF11,-0.2437787500000006,0.13701009731232375,0.5011182864642407
CCR7,-0.32769798611111023,0.13697284764883322,0.5011182864642407
SCAMP3,-0.09727187499999879,0.1367039707469569,0.5011182864642407
MFSD2A,0.19676736111111204,0.136724953299485,0.5011182864642407
THAP6,0.10718416666666553,0.13703010722440276,0.5011182864642407
